TIME_PERIOD,OBS_VALUE
2021-S1,2376.622
2021-S2,1697.751
2022-S1,2158.697
2022-S2,2980.735
2023-S1,1905.053
2023-S2,2466.305
2024-S1,1366.578
2024-S2,5118.315
2025-S1,5753.852
2025-S2,3745.514
2015-S1,908943.350
2015-S2,1043259.134
2016-S1,1141323.856
2016-S2,1057858.526
2017-S1,1007391.178
2017-S2,888023.556
2018-S1,922055.481
2018-S2,742982.059
2019-S1,848670.127
2019-S2,843469.181
2020-S1,748348.428
2020-S2,706807.773
2021-S1,745314.289
2021-S2,732122.164
2022-S1,552655.131
2022-S2,590443.395
2023-S1,556745.192
2023-S2,530149.956
2024-S1,612316.928
2024-S2,1147112.809
2025-S1,1475257.975
2025-S2,1741894.825
2015-S1,5961.391
2015-S2,4851.319
2016-S1,16243.910
2016-S2,9180.911
2017-S1,5190.568
2017-S2,4716.739
2018-S1,5215.114
2018-S2,6243.741
2019-S1,3381.209
2019-S2,3948.889
2020-S1,3972.656
2020-S2,3160.343
2021-S1,2022.226
2021-S2,1926.103
2022-S1,6424.756
2022-S2,4993.769
2023-S1,3893.757
2023-S2,2571.653
2024-S1,2618.465
2024-S2,3689.823
2025-S1,6751.598
2025-S2,3698.255
2015-S1,413366.211
2015-S2,331505.948
2016-S1,260722.768
2016-S2,248975.339
2017-S1,241269.152
2017-S2,237170.758
2018-S1,251616.738
2018-S2,199534.537
2019-S1,233496.498
2019-S2,207180.458
2020-S1,238577.963
2020-S2,179641.599
2021-S1,217812.158
2021-S2,189316.844
2022-S1,264868.799
2022-S2,223685.131
2023-S1,246113.140
2023-S2,261604.375
2024-S1,304720.798
2024-S2,260581.591
2025-S1,402122.725
2025-S2,284392.552
2015-S1,2217703.686
2015-S2,2203376.047
2016-S1,2191566.705
2016-S2,2124389.766
2017-S1,2271558.367
2017-S2,2371498.886
2018-S1,2378994.131
2018-S2,2357314.715
2019-S1,2374699.266
2019-S2,2406624.045
2020-S1,2476388.000
2020-S2,2606549.232
2021-S1,2665204.422
2021-S2,2741358.097
2022-S1,2602216.168
2022-S2,2716392.790
2023-S1,2729376.491
2023-S2,2736601.571
2024-S1,2885042.387
2024-S2,2867900.245
2025-S1,3345104.400
2025-S2,3383523.723
2015-S1,694662.886
2015-S2,687868.841
2016-S1,588395.522
2016-S2,497315.779
2017-S1,562157.001
2017-S2,422293.705
2018-S1,496708.427
2018-S2,434105.968
2019-S1,512236.741
2019-S2,356162.088
2020-S1,406565.430
2020-S2,308406.140
2021-S1,328342.300
2021-S2,285114.975
2022-S1,347377.759
2022-S2,326411.487
2023-S1,435818.257
2023-S2,296527.099
2024-S1,346640.995
2024-S2,307144.253
2025-S1,367850.230
2025-S2,294370.207
2015-S1,1123.567
2015-S2,560.774
2016-S1,660.662
2016-S2,450.622
2017-S1,414.850
2017-S2,316.386
2018-S1,350.987
2018-S2,313.813
2019-S1,2395.914
2019-S2,2265.798
2020-S1,2996.173
2020-S2,3164.642
2021-S1,2451.874
2021-S2,2383.980
2022-S1,328.292
2022-S2,320.603
2023-S1,315.829
2023-S2,278.823
2024-S1,320.015
2024-S2,269.659
2025-S1,611.814
2025-S2,624.432
2015-S1,378635.540
2015-S2,324200.805
2016-S1,312665.836
2016-S2,298369.527
2017-S1,285392.736
2017-S2,301996.985
2018-S1,272109.237
2018-S2,263708.850
2019-S1,276270.271
2019-S2,267751.499
2020-S1,222279.622
2020-S2,285824.913
2021-S1,310000.432
2021-S2,333912.653
2022-S1,298227.563
2022-S2,300961.081
2023-S1,278216.753
2023-S2,293059.936
2024-S1,318492.593
2024-S2,340197.823
2025-S1,394718.239
2025-S2,467459.515
2016-S1,96.175
2016-S2,30.143
2017-S1,38.727
2017-S2,71.360
2018-S1,102.132
2018-S2,66.837
2019-S1,799.080
2019-S2,733.650
2020-S1,1285.203
2020-S2,1732.745
2021-S1,1199.267
2021-S2,1022.331
2022-S1,3797.348
2022-S2,4258.537
2023-S1,4830.434
2023-S2,4469.981
2024-S1,4355.873
2024-S2,5738.050
2025-S1,39930.119
2025-S2,39447.360
2015-S1,1703.315
2015-S2,1007.891
2016-S1,2192.952
2016-S2,1221.961
2017-S1,1067.855
2017-S2,923.309
2018-S1,871.746
2018-S2,2898.699
2019-S1,4891.236
2019-S2,4149.627
2020-S1,4762.425
2020-S2,2090.650
2021-S1,1442.057
2021-S2,1379.360
2022-S1,6444.786
2022-S2,7308.238
2023-S1,5986.029
2023-S2,5523.954
2024-S1,4871.046
2024-S2,5182.392
2025-S1,2185.005
2025-S2,3112.632
2015-S1,21975961.329
2015-S2,18245394.795
2016-S1,21383578.081
2016-S2,16392694.629
2017-S1,22346902.593
2017-S2,18676622.733
2018-S1,23239963.035
2018-S2,18778174.330
2019-S1,23525367.138
2019-S2,19657294.591
2020-S1,31124762.236
2020-S2,26060300.037
2021-S1,31629077.824
2021-S2,20184882.202
2022-S1,30013670.519
2022-S2,28163827.713
2023-S1,42958481.714
2023-S2,40126469.063
2024-S1,46066178.759
2024-S2,39280747.009
2025-S1,56707964.244
2025-S2,50358338.649
2015-S1,70905.000
2015-S2,66961.000
2016-S1,48537.000
2016-S2,66311.000
2017-S1,74506.000
2017-S2,70777.000
2018-S1,80367.000
2018-S2,80150.000
2019-S1,87251.000
2019-S2,83491.000
2020-S1,51892.000
2020-S2,50755.000
2021-S1,45904.000
2021-S2,44677.000
2022-S1,45189.000
2022-S2,51090.000
2023-S1,41160.000
2023-S2,65200.000
2024-S1,73452.000
2024-S2,56009.000
2025-S1,71480.000
2025-S2,81840.000
2015-S1,51387.817
2015-S2,124801.733
2016-S1,193943.120
2016-S2,117493.172
2017-S1,121260.249
2017-S2,89617.197
2018-S1,141361.626
2018-S2,86115.221
2019-S1,91996.810
2019-S2,94295.878
2020-S1,96426.948
2020-S2,93955.077
2021-S1,72240.291
2021-S2,60850.453
2022-S1,64600.509
2022-S2,65294.109
2023-S1,76760.614
2023-S2,75807.943
2024-S1,98232.611
2024-S2,93365.833
2025-S1,123453.533
2025-S2,126804.352
2015-S1,3828651.190
2015-S2,3208949.355
2016-S1,3132854.911
2016-S2,2782263.355
2017-S1,3030652.175
2017-S2,3185242.408
2018-S1,2837450.296
2018-S2,2862876.287
2019-S1,2860583.684
2019-S2,2816169.402
2020-S1,3421835.034
2020-S2,3306600.365
2021-S1,3608409.682
2021-S2,3571116.653
2022-S1,3769450.867
2022-S2,4008751.278
2023-S1,4168139.108
2023-S2,3495158.682
2024-S1,3782754.342
2024-S2,3846838.893
2025-S1,4789476.921
2025-S2,4753022.305
2016-S1,79.000
2016-S2,574.000
2017-S1,329.000
2017-S2,135.000
2018-S1,658.000
2018-S2,242.000
2019-S1,697.048
2019-S2,438.992
2020-S1,385.782
2020-S2,328.200
2021-S1,481.754
2021-S2,468.209
2022-S1,154.070
2022-S2,150.665
2023-S1,394.819
2023-S2,206.642
2024-S1,320.884
2024-S2,289.555
2025-S1,220.086
2025-S2,221.082
2015-S1,2853.000
2015-S2,3040.000
2016-S1,2089.000
2016-S2,1528.000
2017-S1,1951.000
2017-S2,3075.000
2018-S1,1564.000
2018-S2,1446.000
2019-S1,2004.000
2019-S2,1923.000
2020-S1,1903.000
2020-S2,2053.000
2021-S1,1598.000
2021-S2,1300.000
2022-S1,2753.000
2022-S2,2055.000
2023-S1,1743.000
2023-S2,1523.000
2024-S1,1188.000
2024-S2,1554.000
2025-S1,1990.000
2025-S2,1211.000
2016-S1,3831.000
2016-S2,2927.000
2017-S1,7229.000
2017-S2,7928.000
2018-S1,5569.000
2018-S2,5739.000
2019-S1,2090.000
2019-S2,1683.000
2020-S1,2224.000
2020-S2,2355.000
2021-S1,2786.000
2021-S2,2955.000
2022-S1,2453.000
2022-S2,2382.000
2023-S1,2331.000
2023-S2,2390.000
2024-S1,1575.000
2024-S2,1081.000
2025-S1,1246.000
2025-S2,2033.000
2016-S1,8.384
2016-S2,5.227
2017-S1,4.435
2017-S2,3.831
2018-S1,3.610
2018-S2,3.378
2019-S1,10.545
2019-S2,10.141
2020-S1,13.535
2020-S2,13.799
2021-S1,11.032
2021-S2,10.876
2022-S1,347.089
2022-S2,402.091
2023-S1,490.420
2023-S2,413.624
2024-S1,864.969
2024-S2,914.518
2025-S1,3182.280
2025-S2,4513.133
2015-S1,260200.447
2015-S2,213601.149
2016-S1,215474.011
2016-S2,198457.195
2017-S1,216999.586
2017-S2,238921.921
2018-S1,260440.530
2018-S2,221920.750
2019-S1,229739.615
2019-S2,242955.464
2020-S1,286840.368
2020-S2,433299.555
2021-S1,414854.897
2021-S2,361827.452
2022-S1,301453.334
2022-S2,259118.272
2023-S1,312894.223
2023-S2,329315.002
2024-S1,403514.965
2024-S2,399057.538
2025-S1,486597.945
2025-S2,504297.569
2015-S1,12.147
2015-S2,2.945
2016-S1,10.797
2016-S2,6.518
2017-S1,7.682
2017-S2,6.045
2018-S1,4.812
2018-S2,3.567
2019-S1,6.502
2019-S2,6.291
2020-S1,8.062
2020-S2,7.200
2021-S1,7.756
2021-S2,5.675
2022-S1,9.885
2022-S2,9.854
2023-S1,9.531
2023-S2,8.873
2024-S1,8.398
2024-S2,7.692
2025-S1,5.762
2025-S2,4.888
2015-S1,58996.865
2015-S2,52451.922
2016-S1,60131.679
2016-S2,46728.446
2017-S1,44146.594
2017-S2,36633.692
2018-S1,39483.718
2018-S2,29261.356
2019-S1,42576.133
2019-S2,40208.336
2020-S1,39333.006
2020-S2,47146.012
2021-S1,44526.616
2021-S2,39972.143
2022-S1,68598.653
2022-S2,72915.411
2023-S1,56000.538
2023-S2,107394.494
2024-S1,54463.964
2024-S2,87877.920
2025-S1,107179.493
2025-S2,70501.281
2015-S1,1595798.083
2015-S2,2051206.137
2016-S1,1506375.149
2016-S2,1406553.260
2017-S1,1490425.345
2017-S2,978974.578
2018-S1,1030111.683
2018-S2,964132.231
2019-S1,992892.443
2019-S2,998260.051
2020-S1,885835.227
2020-S2,906516.282
2021-S1,920778.060
2021-S2,841943.708
2022-S1,726400.644
2022-S2,683036.097
2023-S1,772983.003
2023-S2,784340.882
2024-S1,808997.610
2024-S2,847889.972
2025-S1,1041095.476
2025-S2,1100999.371
2015-S1,9930300.233
2015-S2,8742247.574
2016-S1,10337729.621
2016-S2,8889559.019
2017-S1,10187850.560
2017-S2,10656508.907
2018-S1,11327228.756
2018-S2,10683289.036
2019-S1,11389662.300
2019-S2,11202912.935
2020-S1,11955223.974
2020-S2,12814882.556
2021-S1,14252650.833
2021-S2,14973055.400
2022-S1,14196777.713
2022-S2,14323276.580
2023-S1,16197984.225
2023-S2,15659100.560
2024-S1,16318494.335
2024-S2,15856406.623
2025-S1,19081572.865
2025-S2,19201017.930
2015-S1,28272.497
2015-S2,25968.099
2016-S1,30197.197
2016-S2,29354.217
2017-S1,34123.065
2017-S2,34884.721
2018-S1,32610.587
2018-S2,29557.491
2019-S1,37430.422
2019-S2,35387.491
2020-S1,40550.531
2020-S2,43193.892
2021-S1,44688.104
2021-S2,46947.787
2022-S1,54733.116
2022-S2,63875.113
2023-S1,84315.111
2023-S2,110857.075
2024-S1,57029.073
2024-S2,57491.157
2025-S1,70584.853
2025-S2,68299.290
2015-S1,27.113
2015-S2,27.374
2016-S1,22.144
2016-S2,15.673
2017-S1,15.298
2017-S2,11.487
2018-S1,22.827
2018-S2,22.131
2019-S1,13.645
2019-S2,11.582
2020-S1,11.112
2020-S2,13.153
2021-S1,8.721
2021-S2,21.697
2022-S1,4.623
2022-S2,4.711
2023-S1,2.682
2023-S2,4.622
2024-S1,3.579
2024-S2,0.606
2025-S1,3.495
2025-S2,4.517
2015-S1,1494.090
2015-S2,1289.084
2016-S1,837.000
2016-S2,768.000
2017-S1,449.000
2017-S2,424.000
2018-S1,364.000
2018-S2,319.000
2019-S1,258.000
2019-S2,327.000
2020-S1,528.000
2020-S2,372.000
2021-S1,742.000
2021-S2,566.000
2022-S1,313.000
2022-S2,271.000
2023-S1,285.000
2023-S2,577.000
2024-S1,604.000
2024-S2,760.000
2025-S1,636.000
2025-S2,687.000
2015-S1,2310.000
2015-S2,6487.000
2016-S1,7972.000
2016-S2,7292.000
2017-S1,19219.000
2017-S2,13413.000
2018-S1,2063.000
2018-S2,1312.000
2019-S1,1384.000
2019-S2,167.000
2020-S1,172.000
2020-S2,143.000
2021-S1,13206.000
2021-S2,366.000
2022-S1,622.000
2022-S2,428.000
2023-S1,336.000
2023-S2,308.000
2024-S1,256.000
2024-S2,1881.000
2025-S1,2230.000
2025-S2,1755.000
2015-S1,102747.490
2015-S2,63119.434
2016-S1,46741.896
2016-S2,48521.754
2017-S1,45286.743
2017-S2,52330.467
2018-S1,57380.380
2018-S2,50140.050
2019-S1,53727.673
2019-S2,60944.065
2020-S1,73080.178
2020-S2,140196.316
2021-S1,128483.022
2021-S2,115238.323
2022-S1,70958.514
2022-S2,66471.304
2023-S1,81419.998
2023-S2,83184.810
2024-S1,85799.153
2024-S2,96161.718
2025-S1,111712.936
2025-S2,113999.047
2015-S1,8125510.000
2015-S2,6881378.000
2016-S1,7107819.000
2016-S2,5422593.500
2017-S1,5353382.000
2017-S2,5220386.000
2018-S1,4624940.000
2018-S2,4381543.500
2019-S1,3811246.500
2019-S2,3710301.500
2020-S1,4026961.000
2020-S2,4104111.500
2021-S1,4193113.500
2021-S2,4010553.500
2022-S1,4135586.500
2022-S2,4094961.500
2023-S1,4485054.500
2023-S2,3748209.500
2024-S1,4078122.500
2024-S2,4143652.500
2025-S1,4350427.000
2025-S2,4802314.500
2015-S1,19801.000
2015-S2,19957.000
2016-S1,13485.000
2016-S2,23170.000
2017-S1,29142.000
2017-S2,17003.000
2018-S1,15936.000
2018-S2,16145.000
2019-S1,6878.000
2019-S2,3246.000
2020-S1,7790.000
2020-S2,5913.000
2021-S1,8569.000
2021-S2,6997.000
2022-S1,7127.000
2022-S2,8607.000
2023-S1,5713.000
2023-S2,6893.000
2024-S1,9755.000
2024-S2,15362.000
2025-S1,3109.000
2025-S2,24009.000
2015-S1,890.845
2015-S2,874.926
2016-S1,985.031
2016-S2,958.925
2017-S1,1049.586
2017-S2,1178.889
2018-S1,1236.521
2018-S2,1597.140
2019-S1,2035.021
2019-S2,2097.719
2020-S1,1954.233
2020-S2,2088.953
2021-S1,1604.660
2021-S2,1713.477
2022-S1,1373.466
2022-S2,1223.939
2023-S1,947.466
2023-S2,1039.992
2024-S1,1065.011
2024-S2,1736.196
2025-S1,970.389
2025-S2,1272.330
2015-S1,23796618.807
2015-S2,23157714.067
2016-S1,28645545.224
2016-S2,24939202.889
2017-S1,29040770.018
2017-S2,29095738.566
2018-S1,31569609.863
2018-S2,30628742.589
2019-S1,34790018.333
2019-S2,33073464.027
2020-S1,33798916.664
2020-S2,35535385.595
2021-S1,37809427.361
2021-S2,39849015.046
2022-S1,40188481.785
2022-S2,39595095.697
2023-S1,43376381.407
2023-S2,43679854.882
2024-S1,47486552.378
2024-S2,47475664.962
2025-S1,55472743.347
2025-S2,55175104.375
2015-S1,42755.000
2015-S2,38207.000
2016-S1,33026.000
2016-S2,25455.000
2017-S1,21514.000
2017-S2,17682.000
2018-S1,14581.000
2018-S2,14062.000
2019-S1,13623.000
2019-S2,11509.000
2020-S1,12054.000
2020-S2,9997.000
2021-S1,8937.000
2021-S2,9055.000
2022-S1,12684.000
2022-S2,8454.000
2023-S1,7980.000
2023-S2,7888.000
2024-S1,7771.000
2024-S2,7955.000
2025-S1,8225.000
2025-S2,8548.000
2015-S1,1619824.562
2015-S2,1536127.081
2016-S1,1519957.463
2016-S2,1261562.533
2017-S1,1425413.822
2017-S2,1695376.064
2018-S1,1444603.699
2018-S2,1438687.810
2019-S1,1454172.771
2019-S2,1574893.050
2020-S1,1455434.052
2020-S2,1632654.541
2021-S1,1667606.999
2021-S2,1670071.667
2022-S1,1559439.228
2022-S2,1690796.746
2023-S1,1724828.499
2023-S2,1672546.448
2024-S1,1691554.619
2024-S2,1801553.179
2025-S1,2008629.437
2025-S2,1970351.992
2015-S1,194522.000
2015-S2,120212.000
2016-S1,121623.000
2016-S2,127682.000
2017-S1,141894.000
2017-S2,162564.000
2018-S1,167754.000
2018-S2,168613.000
2019-S1,165692.000
2019-S2,152231.000
2020-S1,178999.000
2020-S2,169386.000
2021-S1,171716.000
2021-S2,156815.000
2022-S1,145028.000
2022-S2,149994.000
2023-S1,144288.000
2023-S2,118777.000
2024-S1,126627.000
2024-S2,121484.000
2025-S1,163264.000
2025-S2,125872.000
2015-S1,259905.635
2015-S2,249413.791
2016-S1,217878.866
2016-S2,225538.216
2017-S1,192183.568
2017-S2,185628.106
2018-S1,170374.988
2018-S2,153201.799
2019-S1,173924.616
2019-S2,174219.536
2020-S1,211568.790
2020-S2,242670.127
2021-S1,184731.001
2021-S2,193946.622
2022-S1,402990.338
2022-S2,404464.297
2023-S1,354356.521
2023-S2,315742.848
2024-S1,295019.545
2024-S2,343687.864
2025-S1,386519.146
2025-S2,334151.087
2015-S1,13573.000
2015-S2,14589.000
2016-S1,17456.000
2016-S2,14676.000
2017-S1,22761.000
2017-S2,21958.000
2018-S1,18939.000
2018-S2,20743.000
2019-S1,19083.000
2019-S2,17020.000
2020-S1,13686.000
2020-S2,13405.000
2021-S1,15348.000
2021-S2,12569.000
2022-S1,11112.000
2022-S2,9419.000
2023-S1,9633.000
2023-S2,8980.000
2024-S1,7699.000
2024-S2,7709.000
2025-S1,9355.000
2025-S2,8876.000
2015-S1,2058500.000
2015-S2,1653542.000
2016-S1,1765070.000
2016-S2,1522905.000
2017-S1,1774553.000
2017-S2,1990541.000
2018-S1,1793125.000
2018-S2,1772478.000
2019-S1,1815426.000
2019-S2,1818036.000
2020-S1,2289985.000
2020-S2,2193068.000
2021-S1,2104616.000
2021-S2,2374843.000
2022-S1,2465458.000
2022-S2,2487123.000
2023-S1,2737677.000
2023-S2,2096640.000
2024-S1,2244705.000
2024-S2,2310230.000
2025-S1,2867037.000
2025-S2,2724392.000
2015-S1,146286.264
2015-S2,150982.021
2016-S1,108467.486
2016-S2,68728.556
2017-S1,86315.448
2017-S2,102558.251
2018-S1,128151.777
2018-S2,85443.599
2019-S1,98817.866
2019-S2,77810.158
2020-S1,75547.511
2020-S2,65203.098
2021-S1,53147.696
2021-S2,57053.146
2022-S1,59240.804
2022-S2,60943.618
2023-S1,67494.248
2023-S2,64478.861
2024-S1,72428.275
2024-S2,62730.218
2025-S1,66165.970
2025-S2,57697.715
2015-S1,11371762.976
2015-S2,10559617.203
2016-S1,11012619.265
2016-S2,10413046.483
2017-S1,11594373.262
2017-S2,11848941.907
2018-S1,11816626.068
2018-S2,11346114.889
2019-S1,11952481.402
2019-S2,11706235.608
2020-S1,11842074.759
2020-S2,12511858.335
2021-S1,12983346.182
2021-S2,12782260.512
2022-S1,13407855.685
2022-S2,13928514.371
2023-S1,14443962.764
2023-S2,14385731.784
2024-S1,15202045.094
2024-S2,16769438.983
2025-S1,18155419.794
2025-S2,17965000.315
2015-S1,1392037.000
2015-S2,1366933.000
2016-S1,1492404.000
2016-S2,1300053.000
2017-S1,1521113.000
2017-S2,1617992.000
2018-S1,1411437.000
2018-S2,1386036.000
2019-S1,1141729.000
2019-S2,1146082.000
2020-S1,1299838.000
2020-S2,1387958.000
2021-S1,1438205.000
2021-S2,1337685.000
2022-S1,1467859.000
2022-S2,1442771.000
2023-S1,1626366.000
2023-S2,1244961.000
2024-S1,1464900.000
2024-S2,1535798.000
2025-S1,1591601.000
2025-S2,1837203.000
2015-S1,157898.062
2015-S2,123813.433
2016-S1,175405.134
2016-S2,116543.457
2017-S1,109500.124
2017-S2,102502.952
2018-S1,100850.368
2018-S2,97265.540
2019-S1,135274.328
2019-S2,118249.983
2020-S1,188057.149
2020-S2,156315.518
2021-S1,134798.702
2021-S2,128854.701
2022-S1,167180.657
2022-S2,183836.670
2023-S1,172055.158
2023-S2,150620.424
2024-S1,140651.178
2024-S2,129522.727
2025-S1,130046.548
2025-S2,132494.034
2015-S1,245285.000
2015-S2,192897.000
2016-S1,181139.000
2016-S2,129470.000
2017-S1,131229.000
2017-S2,127662.000
2018-S1,140928.000
2018-S2,136609.000
2019-S1,134831.000
2019-S2,113387.000
2020-S1,111925.000
2020-S2,96750.000
2021-S1,131804.000
2021-S2,127279.000
2022-S1,137452.000
2022-S2,111890.000
2023-S1,132045.000
2023-S2,120383.000
2024-S1,119410.000
2024-S2,130384.000
2025-S1,139226.000
2025-S2,158985.000
2015-S1,586.000
2015-S2,914.000
2016-S1,385.000
2016-S2,360.000
2017-S1,252.000
2017-S2,692.000
2018-S1,730.000
2018-S2,348.000
2019-S1,523.000
2019-S2,654.000
2020-S1,701.000
2020-S2,703.000
2021-S1,639.000
2021-S2,1266.000
2022-S1,1852.000
2022-S2,2794.000
2023-S1,2334.000
2023-S2,2379.000
2024-S1,1917.000
2024-S2,1843.000
2025-S1,2019.000
2025-S2,1837.000
2015-S1,303253.500
2015-S2,291361.500
2016-S1,241951.000
2016-S2,209259.000
2017-S1,177735.000
2017-S2,153953.500
2018-S1,140021.000
2018-S2,202406.500
2019-S1,318040.500
2019-S2,343780.000
2020-S1,358448.000
2020-S2,253002.500
2021-S1,243073.000
2021-S2,207848.500
2022-S1,145525.500
2022-S2,201699.500
2023-S1,196977.000
2023-S2,173947.500
2024-S1,152468.500
2024-S2,143105.000
2025-S1,464917.500
2025-S2,186432.000
2015-S1,79722.776
2015-S2,68931.320
2016-S1,127261.200
2016-S2,75529.512
2017-S1,69288.938
2017-S2,49881.013
2018-S1,47003.762
2018-S2,40034.059
2019-S1,45101.903
2019-S2,37949.319
2020-S1,48712.174
2020-S2,51675.525
2021-S1,45944.652
2021-S2,45917.096
2022-S1,173426.087
2022-S2,200964.220
2023-S1,193895.129
2023-S2,175679.205
2024-S1,160316.745
2024-S2,145951.916
2025-S1,191307.367
2025-S2,181615.747
2015-S1,1648.527
2015-S2,615.916
2016-S1,937.524
2016-S2,450.864
2017-S1,518.521
2017-S2,731.497
2018-S1,870.123
2018-S2,847.730
2019-S1,621.409
2019-S2,941.132
2020-S1,751.625
2020-S2,844.762
2021-S1,253.349
2021-S2,242.089
2022-S1,225.633
2022-S2,259.536
2023-S1,315.569
2023-S2,306.598
2024-S1,325.173
2024-S2,465.055
2025-S1,759.577
2025-S2,483.423
2016-S1,110.003
2016-S2,26.002
2017-S1,0.002
2017-S2,0.001
2018-S1,0.001
2018-S2,0.001
2019-S1,0.002
2019-S2,0.002
2020-S1,0.002
2020-S2,1.002
2021-S1,0.002
2021-S2,0.002
2022-S1,0.007
2022-S2,0.008
2023-S1,0.008
2023-S2,0.007
2024-S1,0.007
2024-S2,0.007
2025-S1,0.062
2025-S2,21.065
2015-S1,138144.000
2015-S2,130795.000
2016-S1,120887.000
2016-S2,214991.000
2017-S1,219369.000
2017-S2,206929.000
2018-S1,188207.000
2018-S2,198410.000
2019-S1,137968.000
2019-S2,133077.000
2020-S1,142916.000
2020-S2,130621.000
2021-S1,122047.000
2021-S2,127049.000
2022-S1,135136.000
2022-S2,136333.000
2023-S1,118817.000
2023-S2,114309.000
2024-S1,117918.000
2024-S2,117118.000
2025-S1,269451.000
2025-S2,131892.000
2015-S1,1095.879
2015-S2,1015.021
2016-S1,1021.733
2016-S2,1018.832
2017-S1,994.770
2017-S2,1006.541
2018-S1,1094.008
2018-S2,1402.551
2019-S1,1208.656
2019-S2,1217.803
2020-S1,1180.744
2020-S2,1386.612
2021-S1,1296.455
2021-S2,1348.787
2022-S1,1372.554
2022-S2,1362.156
2023-S1,1604.375
2023-S2,1424.577
2024-S1,1357.430
2024-S2,1500.021
2025-S1,1477.494
2025-S2,1622.154
2016-S1,1322035.881
2016-S2,1766100.856
2017-S1,2107968.805
2017-S2,2080824.379
2018-S1,2897520.528
2018-S2,2664360.954
2019-S1,3671391.424
2019-S2,3431853.742
2020-S1,3736706.775
2020-S2,3739187.420
2021-S1,4163571.043
2021-S2,4255609.969
2022-S1,5242042.257
2022-S2,4867146.107
2023-S1,5642339.198
2023-S2,5677406.429
2024-S1,6474431.458
2024-S2,6736338.484
2025-S1,9466095.092
2025-S2,8866272.722
2015-S1,7779025.409
2015-S2,7245647.049
2016-S1,7557246.368
2016-S2,7435351.601
2017-S1,7833750.275
2017-S2,7929940.960
2018-S1,9820336.156
2018-S2,10513745.097
2019-S1,11958791.054
2019-S2,10848565.071
2020-S1,9941573.102
2020-S2,8627894.095
2021-S1,9546908.347
2021-S2,9264288.770
2022-S1,9792654.307
2022-S2,10684608.128
2023-S1,11483274.444
2023-S2,10991850.467
2024-S1,10435957.780
2024-S2,9932673.682
2025-S1,10718094.372
2025-S2,10299875.203
2016-S1,388.274
2016-S2,338.754
2017-S1,380.898
2017-S2,373.506
2018-S1,417.688
2018-S2,707.264
2019-S1,2293.853
2019-S2,2468.755
2020-S1,3860.341
2020-S2,1666.838
2021-S1,941.431
2021-S2,1147.455
2022-S1,3489.000
2022-S2,3120.000
2023-S1,16029.000
2023-S2,16769.000
2024-S1,27329.000
2024-S2,25910.000
2025-S1,44436.000
2025-S2,34251.000
2015-S1,7184.155
2015-S2,7398.538
2016-S1,5445.391
2016-S2,3967.360
2017-S1,4467.755
2017-S2,5336.999
2018-S1,6920.156
2018-S2,4780.944
2019-S1,5311.654
2019-S2,4328.662
2020-S1,4715.675
2020-S2,5832.148
2021-S1,4840.277
2021-S2,3955.279
2022-S1,3748.640
2022-S2,3817.888
2023-S1,3419.794
2023-S2,3760.167
2024-S1,2936.137
2024-S2,3248.684
2025-S1,2844.734
2025-S2,3201.296
2015-S1,4114380.000
2015-S2,3399062.000
2016-S1,3462935.000
2016-S2,2470442.000
2017-S1,1862521.000
2017-S2,1457508.000
2018-S1,1280465.000
2018-S2,1107006.000
2019-S1,990360.000
2019-S2,904305.000
2020-S1,884257.000
2020-S2,776727.000
2021-S1,665265.000
2021-S2,676290.000
2022-S1,634744.000
2022-S2,662074.000
2023-S1,672092.000
2023-S2,666040.000
2024-S1,606738.000
2024-S2,562897.000
2025-S1,693830.000
2025-S2,607266.000
2015-S1,2190172.387
2015-S2,2232289.041
2016-S1,2099735.877
2016-S2,1921944.080
2017-S1,2086233.135
2017-S2,2120645.064
2018-S1,2296001.306
2018-S2,2115068.662
2019-S1,2274305.928
2019-S2,2098413.919
2020-S1,2003732.695
2020-S2,2024751.996
2021-S1,2126933.499
2021-S2,2293362.578
2022-S1,2117731.604
2022-S2,2221924.292
2023-S1,2487008.352
2023-S2,2362568.202
2024-S1,2543201.364
2024-S2,2607800.668
2025-S1,3022697.015
2025-S2,3478327.969
2015-S1,1874019.000
2015-S2,1560607.000
